,Requirement,Name of Doc,Req/Not Req
4292,DML- Data Manipulation Language.,dii.htm,Not_Req
4293,DoD- Department of Defense.,dii.htm,Not_Req
4294,FIPS PUB- Federal Information Processing Standards Publication.,dii.htm,Not_Req
4295,FMWG- File Management Working Group.,dii.htm,Not_Req
4296,GCCS- Global Command and Control Systems.,dii.htm,Not_Req
4297,GOTS- Government Off-The-Shelf.,dii.htm,Not_Req
4298,GUI- Graphical User Interface.,dii.htm,Not_Req
4299,JMCIS- Joint Maritime Command Information System.,dii.htm,Not_Req
4300,JOBES- Joint Operation Planning and Execution System.,dii.htm,Not_Req
4301,MAC- Mandatory Access Control.,dii.htm,Not_Req
4302,"MCG&I- Mapping, Charting, Geodesy and Imagery.",dii.htm,Not_Req
4303,MIL-STD Military Standard.,dii.htm,Not_Req
4304,MSB- Most Significant Bit.,dii.htm,Not_Req
4305,POSIX- Portable Operating System Interface for Computing Environments.,dii.htm,Not_Req
4306,RAID- Redundant Array of Inexpensive Disks.,dii.htm,Not_Req
4307,RDA- Remote Database Access.,dii.htm,Not_Req
4308,RDBMS- Relational Database Management System.,dii.htm,Not_Req
4309,RISC- Reduced Instruction Set Computer.,dii.htm,Not_Req
4310,RTF- Rich Text Format.,dii.htm,Not_Req
4311,SECTWG- Security Services Technical Working Group.,dii.htm,Not_Req
4312,SMM- Systems Management Manual.,dii.htm,Not_Req
4313,SQL- Structured Query Language.,dii.htm,Not_Req
4314,SRI- Standing Request for Information.,dii.htm,Not_Req
4315,SRS- Software Requirements Specification.,dii.htm,Not_Req
4316,SSDD- Support Software Design Document.,dii.htm,Not_Req
4317,STACCS- Standard Theater Army Command And Control System.,dii.htm,Not_Req
4318,TBD- To Be Determined.,dii.htm,Not_Req
4319,WWMCCS- World-Wide Military Command and Control System.,dii.htm,Not_Req
4320,"Automatically: Indicates processing initiated during execution of other processes, but dependent on information and/or parameters to be generated or supplied to these other processes. ",dii.htm,Not_Req
4321,"The information / parameters may be data dependent, or application dependent, or dependent on a manual process/human intervention. It will include controls qualifying the processing involved.",dii.htm,Not_Req
4322,"Business Rule: A narrative description of policies, procedures, or principles within an organization. ",dii.htm,Not_Req
4323,"Business rules can be divided in to four categories: definitions, facts, constraints, and derivations.",dii.htm,Not_Req
4324,Definitions are business rules that define entities and attributes.,dii.htm,Not_Req
4325,Facts are either links (relationships) between entities or associations between an entity and attributes.,dii.htm,Not_Req
4326,Constraints are conditions about the data that must always be true. ,dii.htm,Not_Req
4327,They are the integrity rules that protect the data in the eventual database.,dii.htm,Not_Req
4328,Derivations are business rules that materialize a new piece of information (often attribute values) from other pieces of information. ,dii.htm,Not_Req
4329,"For example, a mathematical derivation might specify that you can obtain a person's age by subtracting his or her birth date from the current date.",dii.htm,Not_Req
4330,Commit/Rollback: An individual transaction is processed (commit) or discarded (rollback) by the proponent maintainer of the data items involved.,dii.htm,Not_Req
4331,Discretionary Access Controls (DAC): A means of restricting access to objects based on the identity of subjects or groups to which they belong. ,dii.htm,Not_Req
4332,The controls are discretionary in the sense that a subject with a certain access permission is capable of passing that permission on to any other subject.,dii.htm,Not_Req
4333,"Dynamically Generated Processing: Indicates processing initiated during execution of other processes, but dependent upon information and/or parameters to be generated or supplied to these other processes. ",dii.htm,Not_Req
4334,"The information/parameters may be data dependent, or application dependent, or dependent on a manual process/human intervention. It will include controls qualifying the processing involved.",dii.htm,Not_Req
4335,Location Transparency: occurs when the physical location of data is transparent to the applications and users of the database system. ,dii.htm,Not_Req
4336,"For example, a view that joins table data from several databases provides location transparency because the user of the view does not need to know where the data originates from.",dii.htm,Not_Req
4337,Mandatory Access Control (MAC): mediates access to an object based on the clearance level of the subject (user) and the sensitivity label of the object. ,dii.htm,Not_Req
4338,(These controls are always enforced above any discretionary control implemented by users).,dii.htm,Not_Req
4339,Mirrored Databases: Replication and maintenance of a database on a transaction basis for the purpose of rapid error or failure recovery as supported by the resident COTS RDBMS own system utilities and operating system.,dii.htm,Not_Req
4340,Object: A passive entity that contains or receives information. ,dii.htm,Not_Req
4341,"Access to an object potentially implies access to the information it contains. Examples of objects are records, blocks, pages, segments, files, directories, directory trees, and programs, as well as bits, bytes, words, fields, processors, video displays, keyboards, clocks, printers, and network nodes.",dii.htm,Not_Req
4342,Proponent Scheme: Describes the sites at which databases are replicated and also who owns and has update authority with respect to the data at each site.,dii.htm,Not_Req
4343,It refers to proponency at the source and record level.,dii.htm,Not_Req
4344,"Redundant Array of Inexpensive Disks (RAID): A RAID system appears as one very large, reliable disk to the CPU. ",dii.htm,Not_Req
4345,The main reason for using RAID storage is its reliability. ,dii.htm,Not_Req
4346,RAID has the same advantages as shadowing and striping at a lower cost. ,dii.htm,Not_Req
4347,"There are several types/levels of RAID implementations, including: RAID 0 (known as disk striping), RAID 1 (known as disk shadowing), RAID 3 (in which data is distributed in small increments across all data disks and adds a parity value to a separate disk for recovery if any disk fails, RAID 4 (in which data is distributed in large chunks across all data disks and also has a single parity disk. ",dii.htm,Not_Req
