brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-006: The system shall incorporate a regular chip.,1,transcript,['E0itObqkLU5eXqbRM0yx'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yes, because the walls they they reflect the infrared light.  So it has an it's easier.  Um I suggest we use the the sensor sample.  Uh the sample sensor and sample speaker.  Um with a with a regular chip.  I think uh it gives us the advantage of Yes, yes.  And uh skip and skip the L_C_D_ part.  I don't think it it's any uh value added thing.  So Okay.  Technology.  Yes.  It's not very flashy and new.  Mm-hmm.  Mm-hmm.  Yes.  Uh I think our customers will go insane.  It's it's too much.  Okay.  Uh the n the next phase will be um the um not the what is the next phase f Flores?  Okay.  So i Okay.  Okay.  Okay, okay.  Yes, they can work.  They cannot work with double-curved.  That's that's problem.  I'll check it for you.  Yes.  Mm-hmm.  Okay.  Okay.  So you will be on the Bahamas.  Uh Okay.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-007: The system shall not include an LCD display.,1,transcript,['E0itObqkLU5eXqbRM0yx'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yes, because the walls they they reflect the infrared light.  So it has an it's easier.  Um I suggest we use the the sensor sample.  Uh the sample sensor and sample speaker.  Um with a with a regular chip.  I think uh it gives us the advantage of Yes, yes.  And uh skip and skip the L_C_D_ part.  I don't think it it's any uh value added thing.  So Okay.  Technology.  Yes.  It's not very flashy and new.  Mm-hmm.  Mm-hmm.  Yes.  Uh I think our customers will go insane.  It's it's too much.  Okay.  Uh the n the next phase will be um the um not the what is the next phase f Flores?  Okay.  So i Okay.  Okay.  Okay, okay.  Yes, they can work.  They cannot work with double-curved.  That's that's problem.  I'll check it for you.  Yes.  Mm-hmm.  Okay.  Okay.  So you will be on the Bahamas.  Uh Okay.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-008: The system shall be powered by a battery with a solar cell.,1,transcript,['dn4q7mNwvSYBIk7ezHbP'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um I've chosen the more battery with solar cell uh solution for the energy.  It's more reliable, it's cheaper.  So I don't think we should use the dynamo thing.  The kinetic thing it it's it's a possibility.  It's it's more advanced, but I'm I think you should combine it with batteries.  Otherwise it will not too advanced, uh well.  It's in in in some way it can give us an advance, because you will save on your batteries.  But Yes.  And I think it's more robust.  It's more uh Uh it's more functional.  The titanium thing uh we have to skip it.  So I think we should skip the titanium uh stuff, and we should uh use wood or something like that.  Oh okay, sorry.  So it it needs to be rubber.  Okay.  Okay, spongy materials.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-009: The system shall not include a docking station.,1,transcript,['m3KwPfnVnPyGj0JfARkR'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"The tasks are very structured, so you can just do step by step and it's very easy.  Well, the smart-board, the d d drawing is just a pain in the ass, but The digital the digital pen is very nice.  Yes.  Yeah.  A flip-over or a more precise uh digit Yes.  No.  Didn't work.  Yes.  Yeah.  Considering we are not going to make a docking station.  Perhaps.  Mm-hmm.  Okay.  Okay. 

[Speaker A]: Hello.  Yes, I made it.  English from now on.  Drawing or Yeah.  Ooh it works.  Spicy.  Where are are all the other presentations?  The conceptual or Ah.  Because I see only my own presentation yeah.  This?  I'll just put it in there.  Or not.  Ah, I can't cut and paste it into the other folder but Move to meeting room.  Yeah.  Yeah me too,.  Yeah.  Yes.  Me first again or yeah.  Alright.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-010: The system casing shall support various colors.,1,transcript,['mo5HpOCJOs8IkYHgjKG9'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh and we have an even more advanced uh shape, which is curved in three dimension.  I c I think you can compare it a little bit with the uh big grey image uh you had in your presentation.  The the big remote control, something like that.  But it's quite uh advanced and it's it's quite daring to to use I think.  Um for these casings we have uh different types of finishing.  We can use plastic, which is uh very slippery and maybe not so nice, but you can give it any colour, uh which is the same for rubber, but it's not slippery.  We can use wood and titanium.  Well, um we cannot use the titanium on the double curve cases.  And these latex cases, there's there's just the plastic ones uh won't allow the use of solar cells as an energy source source.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-011: The system shall have a single curved design.,1,transcript,['rm2UvFyectNssQSZDMlE'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah that that w Yeah.  Yeah I was thinking of that also, with with a with a uh arrow.  So that indicates that there's an menu under that menu.  So Oh yeah.  Yeah.  Mm.  Yeah.  Cool.  S underwater uh yeah.  Yeah.  Yeah..  Yeah.  Also a kind of rubber uh Yeah.  That should be nice.  So s Yeah there's only in in this dimension.  Like this.  So curvy or not.  Yeah so we keep it singly c single curved then?  Yeah.  Yeah.  Yeah.  So from top view it looks kinda like this.  But from the side you you can have it also in a kind of shape.  Maybe because the the screen is on top you can have Maybe you can c have this kind of shape.  A little upwards.  So that the screen is more towards yourself, so you can easily see your screen.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-012: The system shall incorporate rubber elements.,1,transcript,['rm2UvFyectNssQSZDMlE'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah that that w Yeah.  Yeah I was thinking of that also, with with a with a uh arrow.  So that indicates that there's an menu under that menu.  So Oh yeah.  Yeah.  Mm.  Yeah.  Cool.  S underwater uh yeah.  Yeah.  Yeah..  Yeah.  Also a kind of rubber uh Yeah.  That should be nice.  So s Yeah there's only in in this dimension.  Like this.  So curvy or not.  Yeah so we keep it singly c single curved then?  Yeah.  Yeah.  Yeah.  So from top view it looks kinda like this.  But from the side you you can have it also in a kind of shape.  Maybe because the the screen is on top you can have Maybe you can c have this kind of shape.  A little upwards.  So that the screen is more towards yourself, so you can easily see your screen.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-013: The system shall integrate fruit and vegetable themes in combination with spongy material.,1,transcript,['QMtljFA0I2TABLY7Gt3F'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"So fancy look-and-feel uh is the most important uh point of attention.  Uh so the fruits and vegetables in combination with the spongey material.  Um well technolog technological innovation, we've covered that pretty much I guess.  Um and easy to use, I don't think that will be problem.  So my point of attention is especially this part.  That this will be a crux.  So that was the marketing uh presentation.  I had only one document left.  So kind of this So a k a small example.  Kind of this this look.  Uh nothing about the buttons but just sponge kind of thing, and and some fruit and colours I dunno.  Just made a quick design.  Alright.  Yeah.  It's okay.  F_ five.  Yeah.  Wi an indoors.  Oh.  Yeah.  Yeah.  Yeah.  Yeah.  Yeah.  I guess we can only choose one.  Yeah.  And it's more fun.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-014: The system shall support speech recognition.,1,transcript,['QtWcm5owGHpR5712wcCH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh well most important aspect for remote control happens to be a fancy look-and-feel.  Instead of the current uh functional look-and-feel.  Um well fancy stands for an original look-and-feel of the case and the interface.  And the second most important aspect is that a remote control should be technological uh innovative.  Um well it stands for the use of technical features that do not exist in current remote controls.  I think we pretty much covered that with our screen and um and speech recognition, so I don't expect that to be a problem.  And the third development um is that the remote control should be easy to use.  Um Well the first aspect uh was twice as important as the second aspect,w which was twice as important as the third aspect.  So um that kind of gets you this ratios.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-015: The system shall include a help button.,1,transcript,['SAwRcGAgr3jPySI2v99A'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I think the help button really is necessary because there's no other way to know when someone wants to know what a button does.  Well, you can't leave out the number buttons I guess.  And Yeah.  So it's rather basic already.  Yeah, they're It's rather hard to draw on the white-board.  But they're supposed to be equal sized, round, with a with a little logo on it for the for the volume, the the triangle and stuff.  Just for recognition.  So and for the materials we've just chosen for rubber buttons.  With a a different colour than the case.  So they jump out.  And uh that's about it.  Yep.  Yes.  Yep.  Yep.  Yeah.  Yeah.  Yes.  Uh that's that's a big cost.  If we leave out the display we can also save money on the chip.  Which isn't the the docking station isn't even in this c s schematic.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,FR-016: The system shall include number buttons.,1,transcript,['SAwRcGAgr3jPySI2v99A'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I think the help button really is necessary because there's no other way to know when someone wants to know what a button does.  Well, you can't leave out the number buttons I guess.  And Yeah.  So it's rather basic already.  Yeah, they're It's rather hard to draw on the white-board.  But they're supposed to be equal sized, round, with a with a little logo on it for the for the volume, the the triangle and stuff.  Just for recognition.  So and for the materials we've just chosen for rubber buttons.  With a a different colour than the case.  So they jump out.  And uh that's about it.  Yep.  Yes.  Yep.  Yep.  Yeah.  Yeah.  Yes.  Uh that's that's a big cost.  If we leave out the display we can also save money on the chip.  Which isn't the the docking station isn't even in this c s schematic.",,
OlbGFN5fSu9hoR2fPs99,functionalReqs,"FR-017: The system buttons shall be equal sized, round, and include logos for recognition.",1,transcript,['SAwRcGAgr3jPySI2v99A'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I think the help button really is necessary because there's no other way to know when someone wants to know what a button does.  Well, you can't leave out the number buttons I guess.  And Yeah.  So it's rather basic already.  Yeah, they're It's rather hard to draw on the white-board.  But they're supposed to be equal sized, round, with a with a little logo on it for the for the volume, the the triangle and stuff.  Just for recognition.  So and for the materials we've just chosen for rubber buttons.  With a a different colour than the case.  So they jump out.  And uh that's about it.  Yep.  Yes.  Yep.  Yep.  Yeah.  Yeah.  Yes.  Uh that's that's a big cost.  If we leave out the display we can also save money on the chip.  Which isn't the the docking station isn't even in this c s schematic.",,
